# x,y,z,group (every 3 lines = 1 triangle)
-4.435883,4.959782,-6.533492,0
-3.227894,3.759752,-7.182898,0
-4.435883,4.959782,-6.533492,0
-3.246799,5.012027,-7.101445,0
-3.055025,6.994274,5.336910,0
-1.663581,7.109852,5.640818,0
-1.557476,8.006833,5.149864,0
-3.055025,6.994274,5.336910,0
-1.557476,8.006833,5.149864,0
-2.863917,7.846124,4.888873,0
-1.663581,7.109852,5.640818,0
-0.120076,7.161951,5.738111,0
-0.115177,8.074333,5.241888,0
-1.663581,7.109852,5.640818,0
-0.115177,8.074333,5.241888,0
-1.557476,8.006833,5.149864,0
-1.557476,8.006833,5.149864,0
-0.115177,8.074333,5.241888,0
-0.112770,8.915624,4.533000,0
-1.557476,8.006833,5.149864,0
-0.112770,8.915624,4.533000,0
-1.484651,8.832354,4.452617,0
-2.863917,7.846124,4.888873,0
-1.557476,8.006833,5.149864,0
-1.484651,8.832354,4.452617,0
-2.863917,7.846124,4.888873,0
-1.484651,8.832354,4.452617,0
-2.740600,8.618506,4.245196,0
-9.284998,-6.439605,2.672970,0
-9.788491,-6.533714,1.059637,0
-10.130437,-7.388949,1.084254,0
-9.284998,-6.439605,2.672970,0
-10.130437,-7.388949,1.084254,0
-9.611288,-7.284481,2.722739,0
-9.788491,-6.533714,1.059637,0
-9.959712,-6.567878,-0.613048,0
-10.307742,-7.427010,-0.613080,0
-9.788491,-6.533714,1.059637,0
-10.307742,-7.427010,-0.613080,0
-10.130437,-7.388949,1.084254,0
-10.130437,-7.388949,1.084254,0
-10.307742,-7.427010,-0.613080,0
-10.355486,-8.113847,-0.613081,0
-10.130437,-7.388949,1.084254,0
-10.355486,-8.113847,-0.613081,0
-10.178165,-8.070599,1.065558,0
-9.611288,-7.284481,2.722739,0
-10.130437,-7.388949,1.084254,0
-10.178165,-8.070599,1.065558,0
-9.611288,-7.284481,2.722739,0
-10.178165,-8.070599,1.065558,0
-9.660386,-7.952567,2.682723,0
-9.660386,-7.952567,2.682723,0
-10.178165,-8.070599,1.065558,0
-9.996955,-8.698587,1.035894,0
-9.660386,-7.952567,2.682723,0
-9.996955,-8.698587,1.035894,0
-9.498544,-8.558853,2.614119,0
-10.178165,-8.070599,1.065558,0
-10.355486,-8.113847,-0.613081,0
-10.168323,-8.750283,-0.613030,0
-10.178165,-8.070599,1.065558,0
-10.168323,-8.750283,-0.613030,0
-9.996955,-8.698587,1.035894,0
-9.996955,-8.698587,1.035894,0
-10.168323,-8.750283,-0.613030,0
-9.663551,-9.343982,-0.612973,0
-9.996955,-8.698587,1.035894,0
-9.663551,-9.343982,-0.612973,0
-9.504442,-9.283409,1.003448,0
-9.498544,-8.558853,2.614119,0
-9.996955,-8.698587,1.035894,0
-9.504442,-9.283409,1.003448,0
-9.498544,-8.558853,2.614119,0
-9.504442,-9.283409,1.003448,0
-9.048097,-9.119886,2.533695,0
-7.057067,-9.957747,2.440908,0
-6.617269,-9.637318,3.670230,0
-7.631597,-9.368250,3.724952,0
-7.057067,-9.957747,2.440908,0
-7.631597,-9.368250,3.724952,0
-8.231381,-9.652215,2.458219,0
-6.617269,-9.637318,3.670230,0
-6.167310,-9.245974,4.448275,0
-6.699608,-8.997378,4.742933,0
-6.617269,-9.637318,3.670230,0
-6.699608,-8.997378,4.742933,0
-7.631597,-9.368250,3.724952,0
-7.631597,-9.368250,3.724952,0
-6.699608,-8.997378,4.742933,0
-7.207632,-8.524510,5.025296,0
-7.631597,-9.368250,3.724952,0
-7.207632,-8.524510,5.025296,0
-8.315309,-8.871091,3.891634,0
-8.231381,-9.652215,2.458219,0
-7.631597,-9.368250,3.724952,0
-8.315309,-8.871091,3.891634,0
-8.231381,-9.652215,2.458219,0
-8.315309,-8.871091,3.891634,0
-9.048097,-9.119886,2.533695,0
-0.085461,2.411300,6.416891,0
1.509064,2.406100,6.306469,0
1.528896,3.789640,6.318877,0
-0.085461,2.411300,6.416891,0
1.528896,3.789640,6.318877,0
-0.107645,3.797365,6.453909,0
1.509064,2.406100,6.306469,0
2.976165,2.377355,5.961220,0
3.010722,3.762883,5.949252,0
1.509064,2.406100,6.306469,0
3.010722,3.762883,5.949252,0
1.528896,3.789640,6.318877,0
1.528896,3.789640,6.318877,0
3.010722,3.762883,5.949252,0
3.004374,5.012966,5.856397,0
1.528896,3.789640,6.318877,0
3.004374,5.012966,5.856397,0
1.524851,5.056941,6.239892,0
-0.107645,3.797365,6.453909,0
1.528896,3.789640,6.318877,0
1.524851,5.056941,6.239892,0
-0.107645,3.797365,6.453909,0
1.524851,5.056941,6.239892,0
-0.128161,5.075289,6.392791,0
-9.657110,-7.952565,-3.899905,0
-10.179852,-8.070599,-2.291974,0
-10.133300,-7.388949,-2.310669,0
-9.657110,-7.952565,-3.899905,0
-10.133300,-7.388949,-2.310669,0
-9.609821,-7.284478,-3.940012,0
-10.179852,-8.070599,-2.291974,0
-10.355486,-8.113847,-0.613081,0
-10.307742,-7.427010,-0.613080,0
-10.179852,-8.070599,-2.291974,0
-10.307742,-7.427010,-0.613080,0
-10.133300,-7.388949,-2.310669,0
-10.133300,-7.388949,-2.310669,0
-10.307742,-7.427010,-0.613080,0
-9.959712,-6.567878,-0.613048,0
-10.133300,-7.388949,-2.310669,0
-9.959712,-6.567878,-0.613048,0
-9.791813,-6.533713,-2.285923,0
-9.609821,-7.284478,-3.940012,0
-10.133300,-7.388949,-2.310669,0
-9.791813,-6.533713,-2.285923,0
-9.609821,-7.284478,-3.940012,0
-9.791813,-6.533713,-2.285923,0
-9.285140,-6.439473,-3.891822,0
-10.355486,-8.113847,-0.613081,0
-10.179852,-8.070599,-2.291974,0
-9.997733,-8.698587,-2.262107,0
-10.355486,-8.113847,-0.613081,0
-9.997733,-8.698587,-2.262107,0
-10.168323,-8.750283,-0.613030,0
-10.179852,-8.070599,-2.291974,0
-9.657110,-7.952565,-3.899905,0
-9.494647,-8.558851,-3.832364,0
-10.179852,-8.070599,-2.291974,0
-9.494647,-8.558851,-3.832364,0
-9.997733,-8.698587,-2.262107,0
-9.997733,-8.698587,-2.262107,0
-9.494647,-8.558851,-3.832364,0
-9.044616,-9.120667,-3.753871,0
-9.997733,-8.698587,-2.262107,0
-9.044616,-9.120667,-3.753871,0
-9.504636,-9.283931,-2.229431,0
-10.168323,-8.750283,-0.613030,0
-9.997733,-8.698587,-2.262107,0
-9.504636,-9.283931,-2.229431,0
-10.168323,-8.750283,-0.613030,0
-9.504636,-9.283931,-2.229431,0
-9.663551,-9.343982,-0.612973,0
-0.082307,-0.420360,6.380762,0
1.470113,-0.445158,6.276919,0
1.482434,0.968177,6.276901,0
-0.082307,-0.420360,6.380762,0
1.482434,0.968177,6.276901,0
-0.080262,0.982625,6.377310,0
1.470113,-0.445158,6.276919,0
2.934631,-0.533914,5.936828,0
2.939590,0.912403,5.941783,0
1.470113,-0.445158,6.276919,0
2.939590,0.912403,5.941783,0
1.482434,0.968177,6.276901,0
1.482434,0.968177,6.276901,0
2.939590,0.912403,5.941783,0
2.976165,2.377355,5.961220,0
1.482434,0.968177,6.276901,0
2.976165,2.377355,5.961220,0
1.509064,2.406100,6.306469,0
-0.080262,0.982625,6.377310,0
1.482434,0.968177,6.276901,0
1.509064,2.406100,6.306469,0
-0.080262,0.982625,6.377310,0
1.509064,2.406100,6.306469,0
-0.085461,2.411300,6.416891,0
-6.167310,-9.245974,4.448275,0
-6.617269,-9.637318,3.670230,0
-5.252724,-9.477697,3.846645,0
-6.167310,-9.245974,4.448275,0
-5.252724,-9.477697,3.846645,0
-5.109680,-9.018561,4.857978,0
-6.617269,-9.637318,3.670230,0
-7.057067,-9.957747,2.440908,0
-5.533825,-9.838387,2.534982,0
-6.617269,-9.637318,3.670230,0
-5.533825,-9.838387,2.534982,0
-5.252724,-9.477697,3.846645,0
-5.252724,-9.477697,3.846645,0
-5.533825,-9.838387,2.534982,0
-3.798229,-9.764498,2.671550,0
-5.252724,-9.477697,3.846645,0
-3.798229,-9.764498,2.671550,0
-3.650712,-9.352784,4.101314,0
-5.109680,-9.018561,4.857978,0
-5.252724,-9.477697,3.846645,0
-3.650712,-9.352784,4.101314,0
-5.109680,-9.018561,4.857978,0
-3.650712,-9.352784,4.101314,0
-3.572696,-8.824338,5.242750,0
-7.472914,-10.208978,-0.612954,0
-7.357569,-10.146656,0.973499,0
-8.618255,-9.835563,0.976403,0
-7.472914,-10.208978,-0.612954,0
-8.618255,-9.835563,0.976403,0
-8.758464,-9.902604,-0.612954,0
-7.357569,-10.146656,0.973499,0
-7.057067,-9.957747,2.440908,0
-8.231381,-9.652215,2.458219,0
-7.357569,-10.146656,0.973499,0
-8.231381,-9.652215,2.458219,0
-8.618255,-9.835563,0.976403,0
-8.618255,-9.835563,0.976403,0
-8.231381,-9.652215,2.458219,0
-9.048097,-9.119886,2.533695,0
-8.618255,-9.835563,0.976403,0
-9.048097,-9.119886,2.533695,0
-9.504442,-9.283409,1.003448,0
-8.758464,-9.902604,-0.612954,0
-8.618255,-9.835563,0.976403,0
-9.504442,-9.283409,1.003448,0
-8.758464,-9.902604,-0.612954,0
-9.504442,-9.283409,1.003448,0
-9.663551,-9.343982,-0.612973,0
-0.081894,-3.022634,6.763737,0
1.549905,-3.015236,6.596229,0
1.493211,-1.754937,6.353271,0
-0.081894,-3.022634,6.763737,0
1.493211,-1.754937,6.353271,0
-0.081854,-1.729351,6.472849,0
1.549905,-3.015236,6.596229,0
3.126511,-3.097980,6.182303,0
2.994921,-1.863534,5.992244,0
1.549905,-3.015236,6.596229,0
2.994921,-1.863534,5.992244,0
1.493211,-1.754937,6.353271,0
1.493211,-1.754937,6.353271,0
2.994921,-1.863534,5.992244,0
2.934631,-0.533914,5.936828,0
1.493211,-1.754937,6.353271,0
2.934631,-0.533914,5.936828,0
1.470113,-0.445158,6.276919,0
-0.081854,-1.729351,6.472849,0
1.493211,-1.754937,6.353271,0
1.470113,-0.445158,6.276919,0
-0.081854,-1.729351,6.472849,0
1.470113,-0.445158,6.276919,0
-0.082307,-0.420360,6.380762,0
-0.090874,-5.572905,7.887520,0
1.720188,-5.383669,7.539858,0
1.638375,-4.280132,7.096071,0
-0.090874,-5.572905,7.887520,0
1.638375,-4.280132,7.096071,0
-0.085417,-4.378490,7.363593,0
1.720188,-5.383669,7.539858,0
3.531515,-5.254657,6.946840,0
3.335453,-4.258771,6.581280,0
1.720188,-5.383669,7.539858,0
3.335453,-4.258771,6.581280,0
1.638375,-4.280132,7.096071,0
1.638375,-4.280132,7.096071,0
3.335453,-4.258771,6.581280,0
3.126511,-3.097980,6.182303,0
1.638375,-4.280132,7.096071,0
3.126511,-3.097980,6.182303,0
1.549905,-3.015236,6.596229,0
-0.085417,-4.378490,7.363593,0
1.638375,-4.280132,7.096071,0
1.549905,-3.015236,6.596229,0
-0.085417,-4.378490,7.363593,0
1.549905,-3.015236,6.596229,0
-0.081894,-3.022634,6.763737,0
3.004374,5.012966,5.856397,0
4.179329,4.959843,5.259976,0
4.049496,5.984943,5.071410,0
3.004374,5.012966,5.856397,0
4.049496,5.984943,5.071410,0
2.918232,6.071582,5.633177,0
4.179329,4.959843,5.259976,0
5.123610,4.930018,4.446671,0
4.946757,5.937739,4.298179,0
4.179329,4.959843,5.259976,0
4.946757,5.937739,4.298179,0
4.049496,5.984943,5.071410,0
4.049496,5.984943,5.071410,0
4.946757,5.937739,4.298179,0
4.707134,6.778965,4.096763,0
4.049496,5.984943,5.071410,0
4.707134,6.778965,4.096763,0
3.861908,6.856242,4.800572,0
2.918232,6.071582,5.633177,0
4.049496,5.984943,5.071410,0
3.861908,6.856242,4.800572,0
2.918232,6.071582,5.633177,0
3.861908,6.856242,4.800572,0
2.780660,6.996921,5.299165,0
2.976165,2.377355,5.961220,0
4.204944,2.320031,5.362883,0
4.215626,3.720561,5.345195,0
2.976165,2.377355,5.961220,0
4.215626,3.720561,5.345195,0
3.010722,3.762883,5.949252,0
4.204944,2.320031,5.362883,0
5.226731,2.275485,4.531439,0
5.200697,3.695253,4.515684,0
4.204944,2.320031,5.362883,0
5.200697,3.695253,4.515684,0
4.215626,3.720561,5.345195,0
4.215626,3.720561,5.345195,0
5.200697,3.695253,4.515684,0
5.123610,4.930018,4.446671,0
4.215626,3.720561,5.345195,0
5.123610,4.930018,4.446671,0
4.179329,4.959843,5.259976,0
3.010722,3.762883,5.949252,0
4.215626,3.720561,5.345195,0
4.179329,4.959843,5.259976,0
3.010722,3.762883,5.949252,0
4.179329,4.959843,5.259976,0
3.004374,5.012966,5.856397,0
-7.057067,-9.957747,2.440908,0
-7.357569,-10.146656,0.973499,0
-5.741560,-10.008295,1.013475,0
-7.057067,-9.957747,2.440908,0
-5.741560,-10.008295,1.013475,0
-5.533825,-9.838387,2.534982,0
-7.357569,-10.146656,0.973499,0
-7.472914,-10.208978,-0.612954,0
-5.826756,-10.045937,-0.612953,0
-7.357569,-10.146656,0.973499,0
-5.826756,-10.045937,-0.612953,0
-5.741560,-10.008295,1.013475,0
-5.741560,-10.008295,1.013475,0
-5.826756,-10.045937,-0.612953,0
-3.971293,-9.937139,-0.612953,0
-5.741560,-10.008295,1.013475,0
-3.971293,-9.937139,-0.612953,0
-3.918765,-9.924717,1.071796,0
-5.533825,-9.838387,2.534982,0
-5.741560,-10.008295,1.013475,0
-3.918765,-9.924717,1.071796,0
-5.533825,-9.838387,2.534982,0
-3.918765,-9.924717,1.071796,0
-3.798229,-9.764498,2.671550,0
-7.055633,-9.961646,-3.664639,0
-7.357240,-10.149646,-2.199406,0
-8.618255,-9.837648,-2.202310,0
-7.055633,-9.961646,-3.664639,0
-8.618255,-9.837648,-2.202310,0
-8.229200,-9.655342,-3.680903,0
-7.357240,-10.149646,-2.199406,0
-7.472914,-10.208978,-0.612954,0
-8.758464,-9.902604,-0.612954,0
-7.357240,-10.149646,-2.199406,0
-8.758464,-9.902604,-0.612954,0
-8.618255,-9.837648,-2.202310,0
-8.618255,-9.837648,-2.202310,0
-8.758464,-9.902604,-0.612954,0
-9.663551,-9.343982,-0.612973,0
-8.618255,-9.837648,-2.202310,0
-9.663551,-9.343982,-0.612973,0
-9.504636,-9.283931,-2.229431,0
-8.229200,-9.655342,-3.680903,0
-8.618255,-9.837648,-2.202310,0
-9.504636,-9.283931,-2.229431,0
-8.229200,-9.655342,-3.680903,0
-9.504636,-9.283931,-2.229431,0
-9.044616,-9.120667,-3.753871,0
3.531515,-5.254657,6.946840,0
1.720188,-5.383669,7.539858,0
1.756910,-6.159890,7.614655,0
3.531515,-5.254657,6.946840,0
1.756910,-6.159890,7.614655,0
3.624465,-5.994391,7.036652,0
1.720188,-5.383669,7.539858,0
-0.090874,-5.572905,7.887520,0
-0.096717,-6.381863,7.950619,0
1.720188,-5.383669,7.539858,0
-0.096717,-6.381863,7.950619,0
1.756910,-6.159890,7.614655,0
1.756910,-6.159890,7.614655,0
-0.096717,-6.381863,7.950619,0
-0.102206,-6.997038,7.723922,0
1.756910,-6.159890,7.614655,0
-0.102206,-6.997038,7.723922,0
1.765124,-6.770417,7.445187,0
3.624465,-5.994391,7.036652,0
1.756910,-6.159890,7.614655,0
1.765124,-6.770417,7.445187,0
3.624465,-5.994391,7.036652,0
1.765124,-6.770417,7.445187,0
3.648398,-6.598178,6.928099,0
-0.110979,-8.211329,6.926055,0
1.737357,-7.965829,6.750301,0
1.761416,-7.376868,7.156177,0
-0.110979,-8.211329,6.926055,0
1.761416,-7.376868,7.156177,0
-0.106601,-7.610099,7.378465,0
1.737357,-7.965829,6.750301,0
3.572678,-7.745780,6.351527,0
3.637413,-7.186220,6.698566,0
1.737357,-7.965829,6.750301,0
3.637413,-7.186220,6.698566,0
1.761416,-7.376868,7.156177,0
1.761416,-7.376868,7.156177,0
3.637413,-7.186220,6.698566,0
3.648398,-6.598178,6.928099,0
1.761416,-7.376868,7.156177,0
3.648398,-6.598178,6.928099,0
1.765124,-6.770417,7.445187,0
-0.106601,-7.610099,7.378465,0
1.761416,-7.376868,7.156177,0
1.765124,-6.770417,7.445187,0
-0.106601,-7.610099,7.378465,0
1.765124,-6.770417,7.445187,0
-0.102206,-6.997038,7.723922,0
-3.572696,-8.824338,5.242750,0
-3.650712,-9.352784,4.101314,0
-1.923985,-9.725975,4.281352,0
-3.572696,-8.824338,5.242750,0
-1.923985,-9.725975,4.281352,0
-1.886756,-9.121832,5.492760,0
-3.650712,-9.352784,4.101314,0
-3.798229,-9.764498,2.671550,0
-1.986849,-10.206442,2.781722,0
-3.650712,-9.352784,4.101314,0
-1.986849,-10.206442,2.781722,0
-1.923985,-9.725975,4.281352,0
-1.923985,-9.725975,4.281352,0
-1.986849,-10.206442,2.781722,0
-0.129961,-10.552219,2.828682,0
-1.923985,-9.725975,4.281352,0
-0.129961,-10.552219,2.828682,0
-0.128901,-10.030303,4.346609,0
-1.886756,-9.121832,5.492760,0
-1.923985,-9.725975,4.281352,0
-0.128901,-10.030303,4.346609,0
-1.886756,-9.121832,5.492760,0
-0.128901,-10.030303,4.346609,0
-0.122527,-9.385279,5.572967,0
3.575205,-9.740545,2.662335,0
3.422378,-9.312417,4.064456,0
1.678180,-9.698798,4.256937,0
3.575205,-9.740545,2.662335,0
1.678180,-9.698798,4.256937,0
1.742158,-10.189831,2.775618,0
3.422378,-9.312417,4.064456,0
3.345315,-8.775063,5.174912,0
1.649324,-9.088915,5.448328,0
3.422378,-9.312417,4.064456,0
1.649324,-9.088915,5.448328,0
1.678180,-9.698798,4.256937,0
1.678180,-9.698798,4.256937,0
1.649324,-9.088915,5.448328,0
-0.122527,-9.385279,5.572967,0
1.678180,-9.698798,4.256937,0
-0.122527,-9.385279,5.572967,0
-0.128901,-10.030303,4.346609,0
1.742158,-10.189831,2.775618,0
1.678180,-9.698798,4.256937,0
-0.128901,-10.030303,4.346609,0
1.742158,-10.189831,2.775618,0
-0.128901,-10.030303,4.346609,0
-0.129961,-10.552219,2.828682,0
2.780660,6.996921,5.299165,0
3.861908,6.856242,4.800572,0
3.652346,7.634119,4.468539,0
2.780660,6.996921,5.299165,0
3.652346,7.634119,4.468539,0
2.620021,7.847172,4.873933,0
3.861908,6.856242,4.800572,0
4.707134,6.778965,4.096763,0
4.441739,7.514245,3.868978,0
3.861908,6.856242,4.800572,0
4.441739,7.514245,3.868978,0
3.652346,7.634119,4.468539,0
3.652346,7.634119,4.468539,0
4.441739,7.514245,3.868978,0
4.167764,8.043747,3.614461,0
3.652346,7.634119,4.468539,0
4.167764,8.043747,3.614461,0
3.535160,8.310073,3.943100,0
2.620021,7.847172,4.873933,0
3.652346,7.634119,4.468539,0
3.535160,8.310073,3.943100,0
2.620021,7.847172,4.873933,0
3.535160,8.310073,3.943100,0
2.511675,8.618767,4.241461,0
3.345315,-8.775063,5.174912,0
3.422378,-9.312417,4.064456,0
5.028817,-9.452118,3.821285,0
3.345315,-8.775063,5.174912,0
5.028817,-9.452118,3.821285,0
4.881968,-8.986042,4.808789,0
3.422378,-9.312417,4.064456,0
3.575205,-9.740545,2.662335,0
5.314877,-9.825627,2.528642,0
3.422378,-9.312417,4.064456,0
5.314877,-9.825627,2.528642,0
5.028817,-9.452118,3.821285,0
5.028817,-9.452118,3.821285,0
5.314877,-9.825627,2.528642,0
6.833792,-9.959372,2.438194,0
5.028817,-9.452118,3.821285,0
6.833792,-9.959372,2.438194,0
6.389038,-9.632921,3.659371,0
4.881968,-8.986042,4.808789,0
5.028817,-9.452118,3.821285,0
6.389038,-9.632921,3.659371,0
4.881968,-8.986042,4.808789,0
6.389038,-9.632921,3.659371,0
5.933939,-9.232409,4.418052,0
-3.798229,-9.764498,2.671550,0
-3.918765,-9.924717,1.071796,0
-2.037721,-10.400155,1.123925,0
-3.798229,-9.764498,2.671550,0
-2.037721,-10.400155,1.123925,0
-1.986849,-10.206442,2.781722,0
-3.918765,-9.924717,1.071796,0
-3.971293,-9.937139,-0.612953,0
-2.057832,-10.406245,-0.612953,0
-3.918765,-9.924717,1.071796,0
-2.057832,-10.406245,-0.612953,0
-2.037721,-10.400155,1.123925,0
-2.037721,-10.400155,1.123925,0
-2.057832,-10.406245,-0.612953,0
-0.109457,-10.787427,-0.612954,0
-2.037721,-10.400155,1.123925,0
-0.109457,-10.787427,-0.612954,0
-0.120125,-10.777167,1.148443,0
-1.986849,-10.206442,2.781722,0
-2.037721,-10.400155,1.123925,0
-0.120125,-10.777167,1.148443,0
-1.986849,-10.206442,2.781722,0
-0.120125,-10.777167,1.148443,0
-0.129961,-10.552219,2.828682,0
3.777351,-9.952351,-0.612953,0
3.712447,-9.923805,1.071796,0
1.812328,-10.398312,1.123926,0
3.777351,-9.952351,-0.612953,0
1.812328,-10.398312,1.123926,0
1.850748,-10.414860,-0.612953,0
3.712447,-9.923805,1.071796,0
3.575205,-9.740545,2.662335,0
1.742158,-10.189831,2.775618,0
3.712447,-9.923805,1.071796,0
1.742158,-10.189831,2.775618,0
1.812328,-10.398312,1.123926,0
1.812328,-10.398312,1.123926,0
1.742158,-10.189831,2.775618,0
-0.129961,-10.552219,2.828682,0
1.812328,-10.398312,1.123926,0
-0.129961,-10.552219,2.828682,0
-0.120125,-10.777167,1.148443,0
1.850748,-10.414860,-0.612953,0
1.812328,-10.398312,1.123926,0
-0.120125,-10.777167,1.148443,0
1.850748,-10.414860,-0.612953,0
-0.120125,-10.777167,1.148443,0
-0.109457,-10.787427,-0.612954,0
-9.285140,-6.439473,-3.891822,0
-8.440043,-6.293415,-5.363581,0
-8.740015,-7.123317,-5.432614,0
-9.285140,-6.439473,-3.891822,0
-8.740015,-7.123317,-5.432614,0
-9.609821,-7.284478,-3.940012,0
-8.440043,-6.293415,-5.363581,0
-7.248133,-6.036440,-6.632939,0
-7.500856,-6.841267,-6.716844,0
-8.440043,-6.293415,-5.363581,0
-7.500856,-6.841267,-6.716844,0
-8.740015,-7.123317,-5.432614,0
-8.740015,-7.123317,-5.432614,0
-7.500856,-6.841267,-6.716844,0
-7.547299,-7.468178,-6.620358,0
-8.740015,-7.123317,-5.432614,0
-7.547299,-7.468178,-6.620358,0
-8.793107,-7.771450,-5.365655,0
-9.609821,-7.284478,-3.940012,0
-8.740015,-7.123317,-5.432614,0
-8.793107,-7.771450,-5.365655,0
-9.609821,-7.284478,-3.940012,0
-8.793107,-7.771450,-5.365655,0
-9.657110,-7.952565,-3.899905,0
-7.187169,-8.522856,-6.202781,0
-8.300412,-8.871606,-5.094232,0
-8.668531,-8.346430,-5.244828,0
-7.187169,-8.522856,-6.202781,0
-8.668531,-8.346430,-5.244828,0
-7.458428,-8.021349,-6.439384,0
-8.300412,-8.871606,-5.094232,0
-9.044616,-9.120667,-3.753871,0
-9.494647,-8.558851,-3.832364,0
-8.300412,-8.871606,-5.094232,0
-9.494647,-8.558851,-3.832364,0
-8.668531,-8.346430,-5.244828,0
-8.668531,-8.346430,-5.244828,0
-9.494647,-8.558851,-3.832364,0
-9.657110,-7.952565,-3.899905,0
-8.668531,-8.346430,-5.244828,0
-9.657110,-7.952565,-3.899905,0
-8.793107,-7.771450,-5.365655,0
-7.458428,-8.021349,-6.439384,0
-8.668531,-8.346430,-5.244828,0
-8.793107,-7.771450,-5.365655,0
-7.458428,-8.021349,-6.439384,0
-8.793107,-7.771450,-5.365655,0
-7.547299,-7.468178,-6.620358,0
-6.159371,-9.240714,-5.650424,0
-6.613183,-9.637965,-4.887430,0
-7.622874,-9.370332,-4.937968,0
-6.159371,-9.240714,-5.650424,0
-7.622874,-9.370332,-4.937968,0
-6.686446,-8.994780,-5.939408,0
-6.613183,-9.637965,-4.887430,0
-7.055633,-9.961646,-3.664639,0
-8.229200,-9.655342,-3.680903,0
-6.613183,-9.637965,-4.887430,0
-8.229200,-9.655342,-3.680903,0
-7.622874,-9.370332,-4.937968,0
-7.622874,-9.370332,-4.937968,0
-8.229200,-9.655342,-3.680903,0
-9.044616,-9.120667,-3.753871,0
-7.622874,-9.370332,-4.937968,0
-9.044616,-9.120667,-3.753871,0
-8.300412,-8.871606,-5.094232,0
-6.686446,-8.994780,-5.939408,0
-7.622874,-9.370332,-4.937968,0
-8.300412,-8.871606,-5.094232,0
-6.686446,-8.994780,-5.939408,0
-8.300412,-8.871606,-5.094232,0
-7.187169,-8.522856,-6.202781,0
-7.055633,-9.961646,-3.664639,0
-6.613183,-9.637965,-4.887430,0
-5.248609,-9.469868,-5.054013,0
-7.055633,-9.961646,-3.664639,0
-5.248609,-9.469868,-5.054013,0
-5.531149,-9.838347,-3.756254,0
-6.613183,-9.637965,-4.887430,0
-6.159371,-9.240714,-5.650424,0
-5.103597,-9.004125,-6.047392,0
-6.613183,-9.637965,-4.887430,0
-5.103597,-9.004125,-6.047392,0
-5.248609,-9.469868,-5.054013,0
-5.248609,-9.469868,-5.054013,0
-5.103597,-9.004125,-6.047392,0
-3.563462,-8.788527,-6.418452,0
-5.248609,-9.469868,-5.054013,0
-3.563462,-8.788527,-6.418452,0
-3.641587,-9.312906,-5.299763,0
-5.531149,-9.838347,-3.756254,0
-5.248609,-9.469868,-5.054013,0
-3.641587,-9.312906,-5.299763,0
-5.531149,-9.838347,-3.756254,0
-3.641587,-9.312906,-5.299763,0
-3.790979,-9.730472,-3.890592,0
-7.472914,-10.208978,-0.612954,0
-7.357240,-10.149646,-2.199406,0
-5.740241,-10.009829,-2.239382,0
-7.472914,-10.208978,-0.612954,0
-5.740241,-10.009829,-2.239382,0
-5.826756,-10.045937,-0.612953,0
-7.357240,-10.149646,-2.199406,0
-7.055633,-9.961646,-3.664639,0
-5.531149,-9.838347,-3.756254,0
-7.357240,-10.149646,-2.199406,0
-5.531149,-9.838347,-3.756254,0
-5.740241,-10.009829,-2.239382,0
-5.740241,-10.009829,-2.239382,0
-5.531149,-9.838347,-3.756254,0
-3.790979,-9.730472,-3.890592,0
-5.740241,-10.009829,-2.239382,0
-3.790979,-9.730472,-3.890592,0
-3.914789,-9.905470,-2.297703,0
-5.826756,-10.045937,-0.612953,0
-5.740241,-10.009829,-2.239382,0
-3.914789,-9.905470,-2.297703,0
-5.826756,-10.045937,-0.612953,0
-3.914789,-9.905470,-2.297703,0
-3.971293,-9.937139,-0.612953,0
-3.971293,-9.937139,-0.612953,0
-3.914789,-9.905470,-2.297703,0
-2.028413,-10.323846,-2.349832,0
-3.971293,-9.937139,-0.612953,0
-2.028413,-10.323846,-2.349832,0
-2.057832,-10.406245,-0.612953,0
-3.914789,-9.905470,-2.297703,0
-3.790979,-9.730472,-3.890592,0
-1.970356,-10.083049,-4.002496,0
-3.914789,-9.905470,-2.297703,0
-1.970356,-10.083049,-4.002496,0
-2.028413,-10.323846,-2.349832,0
-2.028413,-10.323846,-2.349832,0
-1.970356,-10.083049,-4.002496,0
-0.108610,-10.373919,-4.052419,0
-2.028413,-10.323846,-2.349832,0
